project_id,status_segundo_simec,situacao_segundo_tbrasil,inspection_id,inspection_date,responsavel,municipio,uf,content,answer_date
1006035,Concluída,obra conclu�da,1578,2018-12-17 12:26:55,Prefeitura Municipal de Milagres,Milagres,ba,A CRECHE JÁ FOI CONCLUÍDA E JÁ ENTRARÁ EM FUNCIONAMENTO NO EXERCÍCIO DE 2019,2018-12-17 18:56:35
1067211,Planejamento pelo proponente,n�o iniciada,2280,2018-12-17 13:17:34,Secretaria De Educação Do Estado Do Paraná,,PR,"Prezados

São ações que não pertencem a Secretaria de Estado da Educação do Paraná. 

",2018-12-17 18:57:04
1021920,Execução,em andamento,2218,2018-12-17 13:14:01,Secretaria De Educação Do Estado Do Paraná,,PR,"Prezados

São ações que não pertencem a Secretaria de Estado da Educação do Paraná. 

",2018-12-17 18:57:54
1021869,Planejamento pelo proponente,n�o iniciada,2210,2018-12-17 13:13:51,Secretaria De Educação Do Estado Do Paraná,,PR,"Prezados

São ações que não pertencem a Secretaria de Estado da Educação do Paraná. 

",2018-12-17 18:58:48
1003015,Execução,em andamento,1462,2018-12-17 12:16:28,Prefeitura Municipal de Cachoeira do Arari,Cachoeira do Arari,pa,"A empresa abandonou a obra, sem executar todos os serviços. A prefeitura realizou distrato com a empresa, e realizou uma nova licitação para dá continuidade com a obra. ",2018-12-17 19:20:42
1083816,Licitação,n�o iniciada,2414,2018-12-17 13:30:39,Prefeitura Municipal de Itapetinga,Itapetinga,ba,"RESPOSTA:
COMO A OBRA JÁ PODERIA TER SIDO INICIADA NA DATA DE HOJE 17/12/2018, SE A LICITAÇÃO PARA DEFINIÇÃO DA EMPRESA RESPONSÁVEL PELA CONSTRUÇÃO SÓ OCORRERÁ NO DIA DE AMANHÃ 18/12/2018, CONFORME CONCORRÊNCIA PÚBLICA Nº 004/2018, PUBLICADA NO DIÁRIO OFICIAL DO MUNICÍPIO DE ITAPETINGA, NO DIA 13/11/2018?",2018-12-17 23:26:36
1082750,Execução,em andamento,3908,2018-12-17 16:22:15,Prefeitura Municipal de Concórdia do Pará,Concórdia do Pará,pa,"CAROS AMIGOS SOU ENGENHEIRO CIVIL DA Prefeitura Municipal de Concórdia do Pará THIAGO PIMENTEL  CREA 15416 DPA

INFORMO QUE A OBRA JA SE INICIOU COM PREVISAO DE ENTREGA SE NAO ACONTECER NENHUM IMPREVISTO EM JULHO DE 2019",2018-12-18 00:52:32
1010370,Execução,em andamento,3498,2018-12-17 15:27:12,Prefeitura Municipal de Tomé-Açu,Tomé-Açu,pa,A CRISE FINANCEIRA QUE ASSOLA O PAÍS FEZ COM O QUE AS AS EMPRESAS DE PEQUENO E MÉDIO PORTE PERDESSEM CAPITAL DE INVESTIMENTO ATRASANDO O CRONOGRAMA DA OBRA.MAS OBRA DEVE SER ENTREGUE EM JULHO DE 2019.,2018-12-18 01:12:52
19191,Execução,em andamento,1073,2018-12-17 11:47:54,Prefeitura Municipal de Conceição de Ipanema,Conceição de Ipanema,mg,"Houve um atraso na obra devido à grande dificuldade de encontrar os matérias previstos na planilha, pois é uma obra planejada no ano de 2011.
Obra prevista para sua conclusão dia 19 de fevereiro de 2019.

Prefeitura Municipal de Conceição de Ipanema.
ADM:2017/2020",2018-12-18 01:13:44
31590,Execução,em andamento,1363,2018-12-17 12:08:40,Prefeitura Municipal de Patrocínio do Muriaé,Patrocínio do Muriaé,mg,"Em resposta a solicitação, informamos que a obra Proinf. C-MI-bairro Triângulo foi paralisada por descumprimento do objeto pela empresa contratada para a execução. Diante disso, o município ajuizou ação em face da empresa Mendes e Torres Construtora LTDA, cujo processo é o de n°0017066-58.2018.8.13.0249. Promoveu também representação junto ao Ministério Público da Comarca de Eugenópolis-MG, para que sejam tomadas as providências legais cabíveis. 
Informamos também que o município realizou um novo procedimento licitatório para a contratação de empresa para dar continuidade a execução da obra Proinf. C-MI-bairro Triângulo. Cumpre esclarecer que no referido processo foi utilizada a planilha do convênio, ao tempo de sua assinatura. Informo ainda que o processo de nº 075/2018, modalidade Tomada de Preço 002, teve como licitante vencedor a empresa JADER JOSÉ BARROS CASSIM, CNPJ 18.799.963/0001-62, que firmou contrato sob nº 026/2018 e que vem promovendo a execução do contrato.
Sem mais para o momento, nos colocamos à disposição para demais esclarecimentos.
",2018-12-18 10:39:06
1003142,Execução,em andamento,1474,2018-12-17 12:17:13,Prefeitura Municipal de Paraúna,Paraúna,go,"Motivo do atraso da obra é que a empresa só executa quando tem desembolso do FNDE com isso os serviços vão se acumulando, emfim, a prefeitura fica na mão da empresa e a empresa na mão do FNDE.",2018-12-18 10:41:32
1078984,Execução,em andamento,2324,2018-12-17 13:23:27,Prefeitura Municipal de São Pedro da Serra,São Pedro da Serra,rs,"A obra da Construção da Creche Pré-Escola - Tipo 1 - São Pedro da Serra - RS, foi iniciada no dia 07/11/2018, já foi lançado no SIMEC tal informação, inclusive no dia 05/12/2018 já inserimos a 1ª vistoria com 0,75% da obra já executada.",2018-12-18 11:09:58
1014188,Inacabada,paralisada e j� devia ter sido entregue,3601,2018-12-17 15:50:17,Prefeitura Municipal de Hulha Negra,Hulha Negra,rs,"A obra não foi realizada. O recurso já foi devolvido à União, só não estou conseguindo finalizar a Prestação de Contas, por erro no sistema.",2018-12-18 11:12:39
24360,Em Reformulação,paralisada e j� devia ter sido entregue,2672,2018-12-17 13:54:15,Prefeitura Municipal de Hulha Negra,Hulha Negra,rs,A obra foi paralisada em virtude de a empresa MVC ter abandonado a mesma. Novo orçamento está sendo elaborado para a realização de nova licitação.,2018-12-18 11:15:02
1014185,Inacabada,paralisada e j� devia ter sido entregue,3599,2018-12-17 15:50:05,Prefeitura Municipal de Hulha Negra,Hulha Negra,rs,"A obra não foi realizada. O recurso já foi devolvido à União, só não estou conseguindo finalizar a Prestação de Contas, por erro no sistema.",2018-12-18 11:15:35
1014186,Inacabada,paralisada e j� devia ter sido entregue,3600,2018-12-17 15:50:11,Prefeitura Municipal de Hulha Negra,Hulha Negra,rs,"A obra não foi realizada. O recurso já foi devolvido à União, só não estou conseguindo finalizar a Prestação de Contas, por erro no sistema.",2018-12-18 11:16:01
1012741,Execução,em andamento,1847,2018-12-17 12:47:19,Prefeitura Municipal de Cáceres,Cáceres,mt,"A obra Creche do Junco teve sua ordem de serviço assinada no dia 06/04/2018. O atraso se deu em função de adequações de projetos a fim de atender as demandas regionais, visto que o projeto original disponibilizado pelo FNDE é elaborado de forma padrão, assim não atende peculiaridades da região. As obras foram iniciadas mesmo sem o FNDE ter realizado o primeiro repasse de recursos, o que ocorreu apenas em dezembro/2018. 
Atualmente a obra encontra-se em execução, finalizando a infraestrutura da edificação. 
A previsão de entrega é para meados do 2º semestre de 2019.

",2018-12-18 11:20:55
1002001,Execução,em andamento,1419,2018-12-17 12:13:09,Prefeitura Municipal de Santa Helena de Goiás,Santa Helena de Goiás,go,"A empresa que havia ganhado a licitação  não cumpriu com o desenvolvimento da obra. Para tanto foi extinto o contrato é a empresa está sendo acionada na justiça.  Foi realizado um novo procedimento licitatório,  e já há uma nova empresa dando andamento na obra. ",2018-12-18 11:22:00
24875,Execução,em andamento,2771,2018-12-17 14:11:30,Prefeitura Municipal de Cáceres,Cáceres,mt,"A obra Creche Emilia Darci (Jardim Aeroporto) teve sua ordem de serviço assinada no dia 06/04/2018. O atraso se deu em função de adequações de projetos a fim de atender as demandas regionais, visto que o projeto original disponibilizado pelo FNDE é elaborado de forma padrão, assim não atende peculiaridades da região. A obra encontra-se em execução (finalizando as vigas de cobertura). A previsão de entrega é para meados do 2º semestre de 2019.",2018-12-18 11:23:51
24876,Execução,em andamento,2772,2018-12-17 14:11:40,Prefeitura Municipal de Cáceres,Cáceres,mt,"A obra Creche do Junco teve sua ordem de serviço assinada no dia 06/04/2018. O atraso se deu em função de adequações de projetos a fim de atender as demandas regionais, visto que o projeto original disponibilizado pelo FNDE é elaborado de forma padrão, assim não atende peculiaridades da região. Atualmente a obra encontra-se em execução, está sendo realizado o fechamento das alvenarias internas. A previsão de entrega é para meados do 2º semestre de 2019.",2018-12-18 11:25:08
1011843,Inacabada,paralisada e j� devia ter sido entregue,3542,2018-12-17 15:39:57,Prefeitura Municipal de Filadélfia,Filadélfia,to,"OBRA ENCONTRA-SE INACABADA PELA A GESTÃO DO EX-PREFEITO EDENILSON DA SILVA E SOUSA, E O FNDE SOLICITOU A DEVOLUÇÃO DO SALDO DO CONVENIO E A GESTÃO ATUAL EFETUOU UMA TOMADA DE CONTAS ESPECIAL E ENCAMINHOU PARA TODOS OS ÓRGÃOS FISCALIZADORES.",2018-12-18 11:29:04
1004847,Execução,em andamento,1521,2018-12-17 12:22:13,Prefeitura Municipal de Crato,Crato,ce,"PREZADOS, A OBRA - (1004847) PAC 2 - CRECHE/PRÉ-ESCOLA - Vila Lobos - Crato - CE
FOI INICIADA EM 2014 PELO CONSÓRCIO PVC, NO ENTANTO A OBRA FOI ABANDONADA PELA EMPRESA, E A PMC RETOMOU OS SERVIÇOS NO DIA 06/02/2018, MAS A OBRA SOFREU PEQUENO ATRASO EM VIRTUDE DA LIBERAÇÃO DO SISTEMA SIMEC, QUE SOMENTE EM 19/03/2018 A OBRA FOI EFETIVAMENTE LIBERADA. A PREVISÃO DE ENTREGA DA OBRA É 30/04/2019. 

INFORMOU JOSÉ VALDO BORGES FILHO - GERENTE DE PROJETOS ESTRUTURANTES DO MUNICÍPIO DO CRATO",2018-12-18 11:37:33
11755,Planejamento pelo proponente,n�o iniciada,877,2018-12-17 11:34:45,Prefeitura Municipal de São Joaquim,São Joaquim,sc,"OFÍCIO SMECD Nº 194/2018                      São Joaquim, 13 de novembro de 2018.

SENHORA;
PATRÍCIA COSTA DIAS 
C/C A SENHORA ADRIANA MONTEMEZZO
Coordenadoria-Geral de Infraestrutura Educacional-MEC
FNDE – Fundo Nacional de Desenvolvimento da Educação.
Obra: PROINFÂNCIA SÃO JOAQUIM SC
ID da Obra: 11755 – São Joaquim / SC 
 	Solicitamos de Vossa Senhoria que autorize a equipe Técnica sob sua coordenação em reformular no Sistema Simec desta municipalidade a OBRA com ID (11755) 702362 - Esc. Educ. Infantil Tipo B - Proinfância - Construção - SÃO JOAQUIM/SC convênio Nº 23400.010288/2009-60, referente a creche PRO-INFÂNCIA TIPO B do município de São Joaquim –SC, para O PROJETO PROINFÂNCIA TIPO 2 MODELO DE PROJETO PADRÃO DE EDUCAÇÃO INFANTIL. Sendo que o referido recurso está em conta desde o ano de 2010 conforme o convênio e hoje está com saldo atual em conta no valor de R$: (1.136.693,56) Hum milhão  cento e trinta e seis mil, seiscentos e noventa e três reais com cinquenta e seis centavos.
	Para que possamos  cumprir com a meta 1 do Plano Nacional de Educação em consonância com o Plano Municipal de Educação Lei Complementar Nº 4.333/2015, e por  recomendação do TCE- Tribunal de Contas do Estado quanto ao cumprimento da lei, necessitamos urgentemente da construção de uma nova Escola de Educação Infantil,  para que possamos atender a demanda de alunos no próximo ano letivo de 2019 até final do primeiro semestre. 
	Pois a Educação Infantil está passando pelo processo de reestruturação em nossa municipalidade, assim sendo cumpriremos com a meta para  atender a todos os nossos  educandos na fila de espera com qualidade educacional. 
	Aguardamos a reformulação  da referida escola no sistema SIMEC, ficando esta municipalidade responsável pela utilização do projeto padrão tipo 2 disponibilizado pelo FNDE, para darmos início imediato a abertura de processo licitatório.



Desde já agradeçemos.


Atenciosamente;



GIOVANI NUNES
Prefeito Municipal



FABIANO PADILHA
Secretário Municipal da Educação Cultura e Desporto
São Joaquim SC


A REFERIDA OBRA ESTÁ PREVISTA PARA INICIAR EM JANEIRO DE 2019 
LOCAL: BAIRRO SÃO JOSÉ
SÃO JOAQUIM SC


",2018-12-18 11:40:28
25042,Inacabada,paralisada e j� devia ter sido entregue,2783,2018-12-17 14:13:21,Prefeitura Municipal de Queimadas,Queimadas,pb,A referida obra encontra-se paralisada devido ao abandono da empresa.,2018-12-18 12:01:09
1013603,Obra Cancelada,obra cancelada,3571,2018-12-17 15:44:59,Prefeitura Municipal de Umbaúba,Umbaúba,se,"Bom dia! 

infelizmente essa obra não será realizada. O município tomará as providências cabíveis quanto à devolução dos recursos financeiros ao MEC/FNDE. 

Atenciosamente
Equipe Técnica
Secretaria Municipal da Educação
Umbaúba/SE
",2018-12-18 12:46:35
1005183,Paralisada,paralisada e j� devia ter sido entregue,1537,2018-12-17 12:23:20,Prefeitura Municipal de Bom Jesus,Bom Jesus,rs,A obra esta paralisada devido a empresa ter abandonado a mesma. Não existe novo prazo para entrega. O município esta discutindo judicialmente a responsabilidade das empresas envolvidas através de ação proposta pelo Ministério Público.,2018-12-18 12:48:53
1013602,Obra Cancelada,obra cancelada,3570,2018-12-17 15:44:53,Prefeitura Municipal de Umbaúba,Umbaúba,se,"Bom dia!

Infelizmente a expectativa é de que esta obra não seja realizada. A gestão atual tomará as medidas cabíveis para a devolução dos recursos financeiros ao MEC/FNDE.

Atenciosamente
Equipe Técnica
Secretaria Municipal da Educação
Umbaúba/SE",2018-12-18 12:57:20
1012898,Execução,em andamento,1858,2018-12-17 12:48:44,Prefeitura Municipal de Leme,Leme,sp,"Considerando,

1) após sondagem do solo constatou-se necessidade de readequação no projeto de fundação das estacas, serviço este que dá início a obra;

2) Acréscimo de prazo para execução de serviços não planilhados com muro de fechamento, limpeza do terreno e rede de drenagem de águas pluviais;

3) Período com auto índice pluviométrico (chuva) pois há impacto nos serviços preliminares de movimentação de terra e perfuração do solo.

4) De acordo com o sistema a Vigência do Termo  vence em 29/11/2019, com previsão de entrega 
 pela empresa responsável pela obra, na mesma data (29/11/2019).",2018-12-18 13:06:51
20148,Inacabada,paralisada e j� devia ter sido entregue,1167,2018-12-17 11:54:37,Prefeitura Municipal de Prado,Prado,ba,"QUANDO EM 2013 A GESTORA TOMOU POSSE, LOGO FOI REALIZADO VISTORIAS PELA EQUIPE DE ENGENHARIA EM TODAS AS OBRAS EXISTENTES NO MUNICÍPIO. E A OBRA DA CONSTRUÇÃO DA CRECHE MODELO LUIS EDUARDO JÁ ESTAVA PARALISADA DEVIDO A IRREGULARIDADES NA EXECUÇÃO ORÇAMENTÁRIA E NA EXECUÇÃO FÍSICA, POIS A OBRA ESTAVA EM DESCONFORMIDADE COM O PROJETO ORIGINAL DO FNDE APRESENTANDO PROBLEMAS NO PÉ DIREITO DA MESMA. HOUVE NOVA LICITAÇÃO PARA A CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DA OBRA. MAS DEVIDO A VÁRIAS DIVERGÊNCIAS DO PROJETO ORIGINAL E A FALTA DE RECURSOS, A EMPRESA CONSTATOU QUE NÃO HAVIA POSSIBILIDADE DE EXECUÇÃO DA MESMA. O MUNICÍPIO PROTOCOLOU JUNTO AO MINISTÉRIO PUBLICO MUNICIPAL E FEDERAL UMA AÇÃO CIVIL PUBLICA RESPONSABILIZANDO O GESTOR ANTERIOR POR DESVIO DE RECURSOS. NÃO EXISTE RECURSOS SUFICIENTES PARA A CONCLUSÃO DA OBRA, MESMO HAVENDO VONTADE DA GESTORA ATUAL EM FINALIZA-LA.  ",2018-12-18 13:34:50
1014104,Execução,em andamento,1894,2018-12-17 12:52:01,Prefeitura Municipal de Corrente,Corrente,pi,"A obra foi inaugurada pela administração anterior sem estar totalmente concluída. Não foi recebida a obra pela vistoria do MEC. A Atual gestão através de nossos engenheiros está fazendo uma vistoria e avaliação do que falta concluir, bem como uma nova licitação para finalizar o obra em questão.",2018-12-18 13:35:33
13391,Paralisada,paralisada,944,2018-12-17 11:39:19,Prefeitura Municipal de Poço Branco,Poço Branco,rn,"A OBRA ENCONTRA-SE PARALISADA,DEVIDO AO PEDIDO DE DISTRATO ,P/ EMPRESA VENEZA CONSTRUÇÕES EIRELLI. A GESTÃO ATUAL , QUE DAR CONTINUIDADE ,MAS O PEDIDO DE DISTRATO ESTÁ ENTREGUE AO SETOR JURÍDICO PARA ANÁLISE,DEPENDENDO DO RESULTADO, A PREFEITURA VAI TOMAR AS DEVIDAS PROVIDÊNCIAS,EFETUANDO UMA NOVA LICITAÇÃO E CASO NECESSÁRIO RESPONSABILIZAR A EMPRESA POR POSSÍVEIS DANOS CAUSADOS POR TER PARALIZADO A OBRA.",2018-12-18 14:31:25
1009163,Inacabada,paralisada e j� devia ter sido entregue,1670,2018-12-17 12:34:43,Prefeitura Municipal de Murici dos Portelas,Murici dos Portelas,pi,"Prezado(a), o fato da obra estar em situação inacabada se deve ao abandono da obra por parte da empresa vencedora da licitação. A Prefeitura Municipal está solicitando ao FNDE uma nova pactuação para licitar novamente a obra e dar continuidade no Termo de Compromisso, findando em dezembro de 2019.",2018-12-18 15:18:42
8801,Inacabada,paralisada e j� devia ter sido entregue,845,2018-12-17 11:32:39,Prefeitura Municipal de Centenário,Centenário,to,"O ENDEREÇO DA OBRA: QD 44 PARTE LT 01, AV. NORTE SUL. A OBRA NAO FOI ENTREGUE EM FUNÇAO DE PROBLEMAS DE EXECUÇÃO FISICA E QUE ATUAL GESTAO TOMOU AS PROVIDENCIAS INFORMANDO AO MINISTERIO PUBLICO E AO FNDE, POIS O MUNICIPIO FEZ VÁRIAS REUNIÕES NO FNDE PARA FINALISAR E ATE O MOMENTO NAO FOI CONCLUIDO A ANÁLISE. DESTE MODO NÃO TEMOS PREVISAO PARA CONCLUSAO DA MESMA.",2018-12-18 16:41:54
1006763,Licitação,paralisada,1634,2018-12-17 12:31:58,Prefeitura Municipal de Japoatã,Japoatã,se,"Informamos que a empresa contratada anteriormente abandonou a obra, assim como deixou algumas irregularidades na mesma. A Prefeitura Municipal de Japoatã através da Secretaria de Obras está em processo de estudo quanto a estrutura já executada pela empresa anterior, onde foram encontrados irregularidades, e estamos corrigindo, e tomaremos as medidas cabíveis para adaptação dos projetos que se fizerem necessários e encaminharemos para o FNDE para aprovação dos mesmos. Após esse processo estaremos entrando em fase de licitação para contratação de nova empresa para conclusão da Obra. Ressaltamos que no sistema a obra consta como aberta Obra Vinculada e assim como anexamos no sistema novo cronograma nossa previsão para retomar a execução da obra em Abril/2019 e conclusão em Agosto/2019.
 ",2018-12-18 16:43:15
1001772,Execução,em andamento e j� devia ter sido entregue,3186,2018-12-17 14:57:59,Prefeitura Municipal de São João del Rei,São João del Rei,mg,"A empresa executora desistiu da continuidade da obra por dificuldades de liberação de recurso do governo federal, assim será realizada uma nova licitação para continuidade das obras.",2018-12-18 17:10:42
17478,Inacabada,paralisada e j� devia ter sido entregue,986,2018-12-17 11:42:03,Prefeitura Municipal de Milhã,Milhã,ce,"A OBRA FOI PARALISADA E COLOCADA PARA STATUS DE INACABADA COM ORIENTAÇÕES DO FNDE, VISTO QUE A MESMA TEM UM PROCESSO QUE TRAMITA NA PROCURADORIA FEDERAL E DESSA FORMA O  RECURSO QUE FOI DESVIADOS DE SEU OBJETO PRINCIPAL SEJA DEVOLVIDO AO ERÁRIO,PORÉM O MUNICÍPIO JÁ ESTÁ ELABORANDO UM PLANO DE TRABALHO PARA RETOMAR A OBRA COM UM SALDO QUE EXISTE NO FNDE E COMPLEMENTAR COM RECURSO PRÓPRIO A CONCLUSÃO DA REFERIDA OBRA. JÁ ESTAMOS EM CONTATO COM O FNDE E JÁ RECEBEMOS OK PARA ASSINATURA DE UM NOVO TERMO DE COMPROMISSO. ",2018-12-18 18:38:28
1018445,Execução,em andamento,3756,2018-12-17 16:03:24,Prefeitura Municipal de Melgaço,Melgaço,pa,"Obra esta ja esta com mais de 80% dos serviços concluídos,.A empresa esta trabalhado para sanar as inconformidades e restrição para conclusão da obra.  a previsão de termino será de mais 06 meses.",2018-12-27 14:38:47
1006045,Execução,em andamento,3279,2018-12-17 15:08:29,Prefeitura Municipal de Crato,Crato,ce,"A OBRA 	(1006045) 2 -MCMV -Creche do Loteamento Filemon
FOI INICIADA NO DIA 12/07/2018, E ESTÁ EM EXECUÇÃO, COMPRAZO DE FINALIZAÇÃO EM 11/07/2019.

INFORMOU JOSÉ VALDO BORGES FILHO - GERENTE DE PROJETOS ESTRUTURANTES DO MUNICÍPIO DO CRATO",2018-12-18 11:41:18
1079037,Execução,em andamento,2325,2018-12-17 13:23:29,Prefeitura Municipal de Vacaria,Vacaria,rs,"Prezados Senhores:
Com referencia a obra da ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL VITÓRIA, informamos que o Município teve duas Licitações para construção da obra, sendo que a primeira nº 08/2018 em 18/09/2018, a mesma deu DESERTA e a segunda nº 09/2018 em 27/11/2018, teve ganhador no certame e a mesma esta em fase de homologação para dia 21/12/2018, que após será inserida no sistema SIMEC e com  previsão para inicio de obras para janeiro ou fevereiro/2019",2018-12-18 12:02:18
24902,Execução,em andamento,2775,2018-12-17 14:12:20,Prefeitura Municipal de Gurupi,Gurupi,to,"O endereço da obra é Rua 30 Quadra AI - 04, Loteamento Nova Fronteira Gurupi - To. Conforme Certidão de Termo Teor Matricula N° 6.666.",2018-12-18 13:29:57
27340,Execução,em andamento,1334,2018-12-17 12:07:01,Prefeitura Municipal de Adustina,Adustina,ba,"Informamos que a obra não sofreu avanço por falta de repasse do FNDE. Quando a gestão iniciou em 2017 a empresa que estava executando a obra, não teve interesse em continuar e abandonou a obra, devido a isso o contrato com a empresa foi rescindido e tão logo a administração iniciou o processo licitatório para contratação de nova empresa para dar andamento a obra. Em 14 de novembro de 2017 foi dado a Ordem de Início de Serviço a nova empresa contratada e em março de 2018 devido ao avanço da obra, o município solicitou o desembolso ao FNDE e a solicitação foi deferida em 12 de março de 2018, mas até o momento o repasse não foi efetuado, a empresa está sem receber até o momento, devido a falta de repasse ao município. Em novembro de 2018 o Prefeito viajou a Brasília e esteve no FNDE para requerer que tal recurso fosse repassado para que a obra possa ser agilizada. Entretanto eles deram uma previsão até inicio de dezembro de 2018, mas até o momento não foi repassado. Sendo assim, não temos como prever a nova data de entrega da obra, tendo em vista que o município depende do repasse do FNDE para pagar a empresa e dar continuidade a obra.",2018-12-18 13:47:20
8734,Obra Cancelada,obra cancelada,838,2018-12-17 11:32:17,Prefeitura Municipal de Carvalhos,Carvalhos,mg,"O convênio em questão já foi licitado e A obra está prevista para iniciar em Janeiro de 2019.
Quanto a documentação de posse do terreno, informamos que o mesmo se encontra em fase final de regularização junto ao Cartório de Imóveis do Município de Aiuruoca-MG, Comarca de Carvalhos-MG.
Informamos que em 07 DE AGOSTO DE 2018 foi solicitado aditivo de prazo através do Ofício 145/2018, e o mesmo não foi atendido até o momento, o convênio se encontra com a vigência suspensa. O início da obra está condicionada ao aditivo do Termo de Compromisso, o qual ainda não foi concedido. ",2018-12-18 13:52:58
20822,Execução,em andamento e j� devia ter sido entregue,2661,2018-12-17 13:50:57,Secretaria Estadual - Sc,,SC,"Prezado, 

Na obra em questão houve desistência da empresa, haverá então a contratação de outra empresa por meio de licitação para finalização dos serviços.",2018-12-18 16:47:21
18985,Inacabada,paralisada e j� devia ter sido entregue,1052,2018-12-17 11:46:04,Prefeitura Municipal de Marcelândia,Marcelândia,mt,Esta obra foi iniciada em gestão anterior. Após varias analises foi constatado que a mesma não tem condições de ser reiniciada. Todas as informações foram prestadas ao FNDE. ,2018-12-18 16:59:17
1001771,Execução,em andamento e j� devia ter sido entregue,3185,2018-12-17 14:57:52,Prefeitura Municipal de São João del Rei,São João del Rei,mg,A empresa desistiu da continuidade da obra por demora nas liberações de recursos do governo federal. Assim será feita nova licitação para continuidade das obras.,2018-12-18 17:12:01
1010400,Inacabada,paralisada e j� devia ter sido entregue,1748,2018-12-17 12:39:41,Prefeitura Municipal de Arauá,Arauá,se,"A obra encontra-se paralisada em virtude  do termo de compromisso com o FNDE ter vencido pelas diversas inconformidades ocorrida na gestão municipal anterior. As dimensões da estruturas dos pilares e vigas foi executado com dimensões menores que o projeto. Esta gestão notificou a empresa construtora e a mesma irá corrigir as inconformidades. Estamos aguardando o FNDE autorizar nova pactuação para retomar a obra. 
Previsão de início: 01/02/2019
Previsão de término: 30/12/2019. ",2018-12-18 23:43:29
1024173,Contratação,n�o iniciada e j� devia ter sido entregue,3819,2018-12-17 16:16:56,Prefeitura Municipal de Betim,Betim,mg,"A obra já foi concluída e inaugurada, hoje é a EM Edvaldo Faleiro de Aguiar. Informamos também que o o Convênio de nr 704093/2010 já foi totalmente finalizado e inclusive a prestação de contas no SIGPC já realizada e enviada os orgãos competentes",2018-12-19 10:10:24
24469,Contratação,paralisada,1230,2018-12-17 12:00:14,Prefeitura Municipal de Promissão,Promissão,sp,"MUNICÍPIO DE PROMISSÃO, informa, tendo em vista questionamento relativo à implantação de creche/pré-escola localizada na A. Benedito Silva, s/n, Jardim Alvorada, que referida obra (interrompida no exercício de 2016)  está programada para retomada no início do próximo ano (2019) com término até o respectivo encerramento, sendo que o custeio da mão-de-obra será suportado pela Administração e os materiais com recursos da União Federal já disponíveis em função de prorrogação de convênio.",2018-12-18 11:47:11
1013604,Inacabada,paralisada,3572,2018-12-17 15:45:05,Prefeitura Municipal de Umbaúba,Umbaúba,se,"Bom dia!

A obra apresenta restrições e inconformidades relacionadas à execução do serviços. A atual gestão municipal rescindiu o contrato com empresa de engenharia e está tomando providências judiciais cabíveis contra os responsáveis pela contratação e fiscalização dos serviços executados, tendo em vista que as irregularidades além de possivelmente comprometer a estrutura física do obra, ocasionou danos ao erário público pelo pagamento de serviços executados irregularmente. ",2018-12-18 12:53:10
1006891,Licitação,paralisada,1643,2018-12-17 12:32:46,Prefeitura Municipal de Gurupi,Gurupi,to,"Motivo da paralisação: Rescisão contratual unilateral considerando o descumprimento das clausulas contratuais.

A mesma se encontra em processo licitatório, conforme foi anexado ao sistema simec obras 2.0. A data prevista para entrega da obra é de 18 meses conforme conograma fisico financeiro.",2018-12-18 13:41:46
24623,Em Reformulação,paralisada e j� devia ter sido entregue,2711,2018-12-17 14:02:06,Prefeitura Municipal de Pelotas,Pelotas,rs,"A escola em questão está sento objeto de tratativas junto ao Governo Federal, tendo em vista o histórico de execução das mesmas. 

A licitação para a contratação de empresa para construção das escolas foi realizada pelo FNDE, tipo de obra metodologia inovadora, a empresa vencedora do certame abandonou as obras em todo o país, mesmo assim o município tentou recontratar a empresa e novamente foi abandonada. 

Neste momento o município está gestionando junto ao FNDE para que sejam construídas, como não depende somente do município não há como dar prazo de entrega. ",2018-12-18 13:53:06
18087,Inacabada,paralisada e j� devia ter sido entregue,1031,2018-12-17 11:44:57,Prefeitura Municipal de Poço Branco,Poço Branco,rn,"A OBRA ENCONTRA-SE PARALISADA,DEVIDO AO PEDIDO DE DISTRATO ,P/ EMPRESA VENEZA CONSTRUÇÕES EIRELLI. A GESTÃO ATUAL , QUE DAR CONTINUIDADE ,MAS O PEDIDO DE DISTRATO ESTÁ ENTREGUE AO SETOR JURÍDICO PARA ANÁLISE,DEPENDENDO DO RESULTADO, A PREFEITURA VAI TOMAR AS DEVIDAS PROVIDÊNCIAS,EFETUANDO UMA NOVA LICITAÇÃO E CASO NECESSÁRIO RESPONSABILIZAR A EMPRESA POR POSSÍVEIS DANOS CAUSADOS POR TER PARALIZADO A OBRA.",2018-12-18 14:27:28
1017588,Execução,em andamento,2099,2018-12-17 13:05:42,Prefeitura Municipal de Guapiara,Guapiara,sp,"A respectiva obra sofreu atraso devido ao abandono da empresa vencedora da licitação TP nº 07/2015. A mesma empresa deixou várias inconformidades na execução apontadas pelos fiscais do FNDE e anexadas junto ao sistema Obras 2.0 no SIMEC ( Sistema Integrado de Monitoramento Execução e Controle do Ministério da Educação). Após rescisão unilateral do contrato via decreto (Decreto nº 13/2018 de 27/02/2018) fora publicada nova licitação. Após o processo licitatório TP 01/2018 a empresa vencedora retomou as obras, porém não foram realizados novos repasses devido aos problemas já mencionados deixados pela empresa desistente o que gerou novo atraso nas obras. Já superadas as inconformidades, após a liberação de novos recursos a empresa retomará as obras com prazo para término em 30/06/2019.  ",2018-12-18 14:46:11
